template_idx,NL,NL_mask,entity_list,NL_substituted,Cypher,Cypher_mask,Cypher_substituted,weight,level
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포미도1차아파트,반포미도1차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포미도1차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포주공1단지아파트,반포주공1단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포주공1단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,"임광1,2차아파트","임광1,2차아파트는 개별난방이야 중앙난방이야?",MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,"MATCH (l {name:’임광1,2차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating",1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,LH서초5단지아파트,LH서초5단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’LH서초5단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,양재우성KBS(113동)아파트,양재우성KBS(113동)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’양재우성KBS(113동)아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,더샵반포리버파크(도시형)아파트,더샵반포리버파크(도시형)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’더샵반포리버파크(도시형)아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,강변아파트,강변아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’강변아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포미도1차아파트,반포미도1차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’반포미도1차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,유원서초아파트,유원서초아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’유원서초아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,한라비발디스튜디오193(도시형)아파트,한라비발디스튜디오193(도시형)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’한라비발디스튜디오193(도시형)아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,대림아파트,대림아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’대림아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신반포청구아파트,신반포청구아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신반포청구아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,르엘신반포파크애비뉴아파트,르엘신반포파크애비뉴아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’르엘신반포파크애비뉴아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초e-편한세상1차아파트,서초e-편한세상1차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’서초e-편한세상1차아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배자이아파트,방배자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배자이아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,한신타운아파트,한신타운아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’한신타운아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포푸르지오아파트,반포푸르지오아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포푸르지오아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포센트럴자이아파트,반포센트럴자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포센트럴자이아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대ESA아파트,현대ESA아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대ESA아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,래미안원베일리아파트,래미안원베일리아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’래미안원베일리아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초이오빌아파트,서초이오빌아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초이오빌아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신반포18차(337동)아파트,신반포18차(337동)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신반포18차(337동)아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신반포22차아파트,신반포22차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신반포22차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배대우디오빌아파트,방배대우디오빌아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배대우디오빌아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,삼성서초가든스위트아파트,삼성서초가든스위트아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’삼성서초가든스위트아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초e-편한세상2차아파트,서초e-편한세상2차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’서초e-편한세상2차아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배아이파크아파트,방배아이파크아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’방배아이파크아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초아이파크아파트,서초아이파크아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’서초아이파크아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대성우아파트,현대성우아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대성우아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초아이파크아파트,서초아이파크아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초아이파크아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포주공1단지아파트,반포주공1단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포주공1단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포센트레빌아스테리움아파트,반포센트레빌아스테리움아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포센트레빌아스테리움아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배현대홈타운1차아파트,방배현대홈타운1차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배현대홈타운1차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초포레스타2단지아파트,서초포레스타2단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초포레스타2단지아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초포레스타3단지아파트,서초포레스타3단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초포레스타3단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,한라비발디스튜디오193(도시형)아파트,한라비발디스튜디오193(도시형)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’한라비발디스튜디오193(도시형)아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,삼익아파트,삼익아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’삼익아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초래미안아파트,서초래미안아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초래미안아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포자이아파트,반포자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포자이아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초네이처힐7단지아파트,서초네이처힐7단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초네이처힐7단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,아크로비스타아파트,아크로비스타아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’아크로비스타아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초포레스타3단지아파트,서초포레스타3단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초포레스타3단지아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배서리풀e-편한세상아파트,방배서리풀e-편한세상아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배서리풀e-편한세상아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대ESA아파트,현대ESA아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대ESA아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신영체르니아파트,신영체르니아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신영체르니아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,롯데캐슬주피터아파트,롯데캐슬주피터아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’롯데캐슬주피터아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,삼성쉐르빌II아파트,삼성쉐르빌II아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’삼성쉐르빌II아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배그랑자이아파트,방배그랑자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배그랑자이아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,디에이치라클라스아파트,디에이치라클라스아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’디에이치라클라스아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포센트럴자이아파트,반포센트럴자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’반포센트럴자이아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배현대홈타운1차아파트,방배현대홈타운1차아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배현대홈타운1차아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,강남원효성아파트,강남원효성아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’강남원효성아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포르엘아파트,반포르엘아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포르엘아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대성우아파트,현대성우아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대성우아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대슈퍼빌아파트,현대슈퍼빌아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대슈퍼빌아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,현대아파트,현대아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’현대아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배브라운스톤아파트,방배브라운스톤아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배브라운스톤아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초힐스아파트,서초힐스아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초힐스아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,코오롱아파트,코오롱아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’코오롱아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신동아아파트,신동아아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신동아아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,롯데캐슬헤론아파트,롯데캐슬헤론아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’롯데캐슬헤론아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,한라비발디스튜디오193(도시형)아파트,한라비발디스튜디오193(도시형)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’한라비발디스튜디오193(도시형)아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초그랑자이아파트,서초그랑자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초그랑자이아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포써밋아파트,반포써밋아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’반포써밋아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포래미안아이파크아파트,반포래미안아이파크아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포래미안아이파크아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,힐스테이트서초젠트리스아파트,힐스테이트서초젠트리스아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’힐스테이트서초젠트리스아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,방배대우디오빌아파트,방배대우디오빌아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’방배대우디오빌아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,잠원한신그린아파트,잠원한신그린아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’잠원한신그린아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초쌍용플래티넘아파트,서초쌍용플래티넘아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’서초쌍용플래티넘아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신동아아파트,신동아아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신동아아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,잠원한신그린아파트,잠원한신그린아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (l {name:’잠원한신그린아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,서초한빛삼성아파트,서초한빛삼성아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’서초한빛삼성아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,잠원중앙하이츠(B동)아파트,잠원중앙하이츠(B동)아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’잠원중앙하이츠(B동)아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포자이아파트,반포자이아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포자이아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,반포주공1단지아파트,반포주공1단지아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’반포주공1단지아파트’})-[:HAS_TYPE]-(n) RETURN n.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,쌍용예가클래식아파트,쌍용예가클래식아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’쌍용예가클래식아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
10,[mask_1]는 개별난방이야 중앙난방이야?,apt_name,신반포청구아파트,신반포청구아파트는 개별난방이야 중앙난방이야?,MATCH ([beta] {name:’[mask_1]’})-[:HAS_TYPE]-([alpha]) RETURN [alpha].heating,apt_name,MATCH (m {name:’신반포청구아파트’})-[:HAS_TYPE]-(k) RETURN k.heating,1,2
